name,AverageShortestPathLength,ClosenessCentrality,NeighborhoodConnectivity,TopologicalCoefficient,Label
C6orf10,3.525114155,0.283678756,39,0,0
C8orf4,3.183409437,0.314128616,69,0.552,0
CA12,3.345509893,0.298908098,42,0.525641026,0
CAB39L,3.869863014,0.25840708,7,0.392156863,0
EBPL,3.845509893,0.260043538,5.5,0.277777778,0
FRY,3.396499239,0.294420793,16,0.272727273,0
CAV2,2.710806697,0.36889388,76,0.17138009,0
KCNMA1,2.818112633,0.354847421,25.8,0.075595238,0
PXDNL,3.50456621,0.28534202,19,0.5,0
LGI1,2.936834094,0.340502721,23.75,0.099311441,0
CDKL5,2.901826484,0.344610543,24.6875,0.0917603,0
DPP6,3.01826484,0.331316188,21.16666667,0.11155914,0
CACNG5,3.273211568,0.305510346,27.25,0.333333333,0
PCP4,3.200913242,0.312410842,29.4,0.244067797,0
DCUN1D1,2.891171994,0.345880495,46.94736842,0.164151638,0
KANSL1,2.9847793,0.335033146,18.30769231,0.09270217,0
MYL4,2.871385084,0.348263981,32.27272727,0.105960265,0
CASK,2.729071537,0.366424986,41.86666667,0.098812352,0
SYN3,2.892694064,0.3456985,42.90909091,0.144475054,0
HIF3A,2.806697108,0.356290672,53.8,0.147842057,0
TRAPPC4,3.062404871,0.326540755,22,0.131669535,0
NFE2,2.805936073,0.356387307,43.41176471,0.117487645,0
CHDH,2.898021309,0.345063025,39.33333333,0.14160628,0
MSRA,2.891933029,0.345789474,39.64285714,0.140324215,0
CCDC154,3.612633181,0.276806404,49,0,0
ITGA8,2.870624049,0.34835631,41.3125,0.135245902,0
CCDC82,1,1,1,0,0
TMC3,1,1,1,0,0
DBI,2.778538813,0.359901397,61,0.156219102,0
CWC22,2.834855403,0.352751678,35,0.109433962,0
PROCR,2.779299848,0.359802848,79.78571429,0.199464286,0
KLF6,2.779299848,0.359802848,99.375,0.25,0
LTA,2.687975647,0.37202718,78.93333333,0.167231638,0
LAMP3,3.402587519,0.293893983,61.5,0.831081081,0
TNFRSF14,2.820395738,0.354560173,65.21428571,0.185064935,0
CCRN4L,3.183409437,0.314128616,52,0.419354839,0
CD180,3.104261796,0.322137779,51.4,0.331612903,0
SARM1,2.96194825,0.337615622,67,0.278472222,0
TRAT1,2.775494673,0.360296134,39.85714286,0.1023748,0
TRAPPC2L,3,0.333333333,29.9,0.153608247,0
TBCA,2.97564688,0.336061381,49.6,0.231132075,0
TCOF1,2.933028919,0.340944473,32.44444444,0.128584229,0
MAP1S,2.99086758,0.334351145,34.5,0.160377358,0
CDCP2,3.345509893,0.298908098,17.5,0.307017544,0
USP24,3.092846271,0.323326772,21.66666667,0.146879756,0
HIVEP3,2.875190259,0.34780307,43.46666667,0.151515152,0
CDH8,3.073059361,0.325408618,47.75,0.279411765,0
PLXNA2,2.792998478,0.358038147,68,0.191549296,0
MAP6,3.236681887,0.308958382,21,0.248780488,0
PDLIM5,3.026636225,0.330399799,30.28571429,0.160714286,0
NHS,3.353120244,0.298229687,23,0.34375,0
CDRT1,3.303652968,0.302695232,76.5,0.831521739,0
GALNS,3.049467275,0.327926129,20.26666667,0.118737673,0
DPP7,2.937595129,0.340414508,30.53333333,0.122356091,0
DYNLT3,3.246575342,0.308016878,27,0.311764706,0
CFDP1,3.352359209,0.298297389,29.5,0.5,0
JTB,3.273211568,0.305510346,31.33333333,0.34082397,0
TREX1,3.293759513,0.303604436,25.66666667,0.333333333,0
Sep-14,3.537290715,0.282702238,15.66666667,0.356589147,0
TMBIM6,3.101217656,0.322453988,30.6,0.211111111,0
MTRR,2.761796043,0.362083219,37.73333333,0.095769882,0
MAT2B,2.977929985,0.335803731,23.71428571,0.109634551,0
RAB6B,3.117199391,0.320800781,22.57142857,0.138888889,0
STH,2.804414003,0.356580733,55.77777778,0.1523983,0
CHP1,2.805936073,0.356387307,81.2,0.231609195,0
ZFYVE26,3.127853881,0.319708029,17.5,0.137903226,0
SLC9A8,3.023592085,0.330732444,69.66666667,0.339933993,0
CHPT1,3.073059361,0.325408618,22.625,0.137738854,0
ERCC8,2.863013699,0.349282297,26.625,0.092869718,0
CHST1,4.127853881,0.242256637,8,0,0
CTNS,3.376712329,0.296146045,13.6,0.206557377,0
HOOK2,3.114155251,0.32111437,33.2,0.248120301,0
